time,pv,cv,sp,kp
8353056,49.45,100.0,50.0,225.0
8353582,49.33,100.0,50.0,225.0
8354108,49.29,100.0,50.0,225.0
8354635,49.27,100.0,50.0,225.0
8355161,49.44,100.0,50.0,225.0
8355687,49.71,65.53,50.0,225.0
8356213,49.93,16.32,50.0,225.0
8356739,50.14,0.0,50.0,225.0
8357265,50.27,0.0,50.0,225.0
8357791,50.33,0.0,50.0,225.0
8358319,50.31,0.0,50.0,225.0
8358845,50.27,0.0,50.0,225.0
8359372,50.19,0.0,50.0,225.0
8359898,50.05,0.0,50.0,225.0
8360423,49.94,13.97,50.0,225.0
8360949,49.85,32.72,50.0,225.0
8361475,49.74,58.5,50.0,225.0
8362001,49.61,86.63,50.0,225.0
8362527,49.52,100.0,50.0,225.0
8363053,49.42,100.0,50.0,225.0
8363579,49.32,100.0,50.0,225.0
8364105,49.26,100.0,50.0,225.0
8364630,49.29,100.0,50.0,225.0
8365156,49.5,100.0,50.0,225.0
8365682,49.75,56.16,50.0,225.0
8366214,50.02,0.0,50.0,225.0
8366740,50.16,0.0,50.0,225.0
8367265,50.32,0.0,50.0,225.0
8367791,50.41,0.0,50.0,225.0
8368317,50.4,0.0,50.0,225.0
8368843,50.3,0.0,50.0,225.0
8369369,50.21,0.0,50.0,225.0
8369894,50.06,0.0,50.0,225.0
8370421,49.94,12.8,50.0,225.0
8370947,49.82,40.93,50.0,225.0
8371473,49.73,59.68,50.0,225.0
8371999,49.63,83.11,50.0,225.0
8372525,49.56,99.52,50.0,225.0
8373051,49.47,100.0,50.0,225.0
8373577,49.44,100.0,50.0,225.0
8374104,49.33,100.0,50.0,225.0
8374632,49.46,100.0,50.0,225.0
8375158,49.54,100.0,50.0,225.0
8375684,49.83,38.58,50.0,225.0
8376210,50.04,0.0,50.0,225.0
8376736,50.18,0.0,50.0,225.0
8377262,50.3,0.0,50.0,225.0
8377788,50.41,0.0,50.0,225.0
8378315,50.42,0.0,50.0,225.0
8378841,50.37,0.0,50.0,225.0
8379367,50.31,0.0,50.0,225.0
8379894,50.14,0.0,50.0,225.0
8380420,50.04,0.0,50.0,225.0
8380945,49.9,23.35,50.0,225.0
8381472,49.79,47.96,50.0,225.0
8381998,49.7,66.71,50.0,225.0
8382526,49.57,96.0,50.0,225.0
8383052,49.53,100.0,50.0,225.0
8383578,49.41,100.0,50.0,225.0
8384104,49.33,100.0,50.0,225.0
8384630,49.23,100.0,50.0,225.0
8385156,49.48,100.0,50.0,225.0
8385682,49.63,83.11,50.0,225.0
8386209,49.84,35.07,50.0,225.0
8386735,50.11,0.0,50.0,225.0
8387261,50.27,0.0,50.0,225.0
8387787,50.31,0.0,50.0,225.0
8388313,50.29,0.0,50.0,225.0
8388840,50.19,0.0,50.0,225.0
8389366,50.16,0.0,50.0,225.0
8389891,50.01,0.0,50.0,225.0
8390420,49.9,22.18,50.0,225.0
8390946,49.78,50.3,50.0,225.0
8391473,49.63,83.11,50.0,225.0
8391999,49.52,100.0,50.0,225.0
8392525,49.47,100.0,50.0,225.0
8393051,49.43,100.0,50.0,225.0
8393578,49.34,100.0,50.0,225.0
8394104,49.27,100.0,50.0,225.0
8394629,49.42,100.0,50.0,225.0
8395156,49.67,74.91,50.0,225.0
8395682,49.97,6.94,50.0,225.0
8396208,50.06,0.0,50.0,225.0
8396734,50.21,0.0,50.0,225.0
8397260,50.22,0.0,50.0,225.0
8397786,50.21,0.0,50.0,225.0
8398314,50.14,0.0,50.0,225.0
8398840,50.02,0.0,50.0,225.0
8399366,49.89,24.52,50.0,225.0
8399892,49.82,39.75,50.0,225.0
8400418,49.7,66.71,50.0,225.0
8400944,49.59,91.32,50.0,225.0
8401470,49.52,100.0,50.0,225.0
8401996,49.41,100.0,50.0,225.0
8402522,49.33,100.0,50.0,225.0
8403048,49.35,100.0,50.0,225.0
8403574,49.43,100.0,50.0,225.0
8404099,49.63,83.11,50.0,225.0
8404625,49.79,46.78,50.0,225.0
8405152,50.05,0.0,50.0,225.0
8405678,50.22,0.0,50.0,225.0
8406206,50.3,0.0,50.0,225.0
8406732,50.31,0.0,50.0,225.0
8407257,50.24,0.0,50.0,225.0
8407784,50.15,0.0,50.0,225.0
8408310,50.01,0.0,50.0,225.0
8408836,49.9,23.35,50.0,225.0
8409362,49.78,49.13,50.0,225.0
8409888,49.63,83.11,50.0,225.0
8410414,49.59,92.49,50.0,225.0
8410940,49.49,100.0,50.0,225.0
8411466,49.4,100.0,50.0,225.0
8411992,49.3,100.0,50.0,225.0
8412518,49.29,100.0,50.0,225.0
8413044,49.46,100.0,50.0,225.0
8413570,49.62,85.46,50.0,225.0
8414098,49.8,44.44,50.0,225.0
8414624,50.04,0.0,50.0,225.0
8415151,50.16,0.0,50.0,225.0
8415677,50.29,0.0,50.0,225.0
8416203,50.28,0.0,50.0,225.0
8416730,50.23,0.0,50.0,225.0
8417256,50.18,0.0,50.0,225.0
8417782,50.08,0.0,50.0,225.0
8418308,49.93,15.14,50.0,225.0
8418834,49.81,43.27,50.0,225.0
8419360,49.67,73.74,50.0,225.0
8419886,49.57,96.0,50.0,225.0
8420412,49.54,100.0,50.0,225.0
8420938,49.51,100.0,50.0,225.0
8421463,49.4,100.0,50.0,225.0
8421991,49.22,100.0,50.0,225.0
8422517,49.41,100.0,50.0,225.0
8423043,49.68,71.39,50.0,225.0
8423569,49.94,13.97,50.0,225.0
8424096,50.13,0.0,50.0,225.0
8424621,50.21,0.0,50.0,225.0
8425147,50.26,0.0,50.0,225.0
8425673,50.27,0.0,50.0,225.0
8426199,50.2,0.0,50.0,225.0
8426724,50.09,0.0,50.0,225.0
8427250,49.95,11.63,50.0,225.0
8427776,49.89,25.69,50.0,225.0
8428302,49.77,52.64,50.0,225.0
8428828,49.67,74.91,50.0,225.0
8429354,49.53,100.0,50.0,225.0
8429886,49.44,100.0,50.0,225.0
8430412,49.32,100.0,50.0,225.0
8430938,49.27,100.0,50.0,225.0
8431464,49.24,100.0,50.0,225.0
8431990,49.4,100.0,50.0,225.0
8432515,49.66,77.25,50.0,225.0
8433042,49.9,22.18,50.0,225.0
8433568,50.09,0.0,50.0,225.0
8434093,50.21,0.0,50.0,225.0
8434619,50.3,0.0,50.0,225.0
8435146,50.3,0.0,50.0,225.0
8435671,50.21,0.0,50.0,225.0
8436197,50.09,0.0,50.0,225.0
8436723,49.97,6.94,50.0,225.0
8437249,49.82,40.93,50.0,225.0
8437776,49.7,66.71,50.0,225.0
8438300,49.65,79.6,50.0,225.0
8438826,49.54,100.0,50.0,225.0
8439352,49.45,100.0,50.0,225.0
8439878,49.37,100.0,50.0,225.0
8440404,49.29,100.0,50.0,225.0
8440930,49.42,100.0,50.0,225.0
8441456,49.73,59.68,50.0,225.0
8441982,49.85,32.72,50.0,225.0
8442508,50.01,0.0,50.0,225.0
8443034,50.17,0.0,50.0,225.0
8443560,50.23,0.0,50.0,225.0
8444087,50.23,0.0,50.0,225.0
8444613,50.17,0.0,50.0,225.0
8445139,50.08,0.0,50.0,225.0
8445665,50.0,0.0,50.0,225.0
8446194,49.86,31.55,50.0,225.0
8446720,49.76,54.99,50.0,225.0
8447246,49.64,81.94,50.0,225.0
8447772,49.52,100.0,50.0,225.0
8448298,49.43,100.0,50.0,225.0
8448824,49.38,100.0,50.0,225.0
8449351,49.28,100.0,50.0,225.0
8449877,49.33,100.0,50.0,225.0
8450403,49.6,90.14,50.0,225.0
8450928,49.8,45.61,50.0,225.0
8451455,50.04,0.0,50.0,225.0
8451981,50.25,0.0,50.0,225.0
8452507,50.27,0.0,50.0,225.0
8453033,50.42,0.0,50.0,225.0
8453559,50.34,0.0,50.0,225.0
8454088,50.19,0.0,50.0,225.0
8454614,50.03,0.0,50.0,225.0
8455139,49.88,26.86,50.0,225.0
8455666,49.76,54.99,50.0,225.0
8456192,49.67,73.74,50.0,225.0
8456718,49.59,92.49,50.0,225.0
8457244,49.48,100.0,50.0,225.0
8457770,49.37,100.0,50.0,225.0
8458296,49.27,100.0,50.0,225.0
8458822,49.32,100.0,50.0,225.0
8459348,49.39,100.0,50.0,225.0
8459874,49.65,79.6,50.0,225.0
8460400,49.93,16.32,50.0,225.0
8460926,50.17,0.0,50.0,225.0
8461452,50.34,0.0,50.0,225.0
8461981,50.42,0.0,50.0,225.0
8462507,50.34,0.0,50.0,225.0
8463032,50.31,0.0,50.0,225.0
8463558,50.2,0.0,50.0,225.0
8464084,50.07,0.0,50.0,225.0
8464610,49.93,15.14,50.0,225.0
8465136,49.81,42.1,50.0,225.0
8465662,49.7,67.88,50.0,225.0
8466188,49.59,91.32,50.0,225.0
8466714,49.54,100.0,50.0,225.0
8467240,49.42,100.0,50.0,225.0
8467766,49.37,100.0,50.0,225.0
8468292,49.23,100.0,50.0,225.0
8468818,49.42,100.0,50.0,225.0
8469344,49.66,76.08,50.0,225.0
8469871,49.78,50.3,50.0,225.0
8470397,50.03,0.0,50.0,225.0
8470923,50.23,0.0,50.0,225.0
8471449,50.32,0.0,50.0,225.0
8471974,50.26,0.0,50.0,225.0
8472500,50.22,0.0,50.0,225.0
8473026,50.07,0.0,50.0,225.0
8473552,50.0,1.08,50.0,225.0
8474077,49.86,30.38,50.0,225.0
8474603,49.71,65.53,50.0,225.0
8475129,49.6,88.97,50.0,225.0
8475655,49.49,100.0,50.0,225.0
8476181,49.44,100.0,50.0,225.0
8476707,49.34,100.0,50.0,225.0
8477233,49.26,100.0,50.0,225.0
8477762,49.29,100.0,50.0,225.0
8478287,49.44,100.0,50.0,225.0
8478813,49.71,65.53,50.0,225.0
8479339,50.01,0.0,50.0,225.0
8479865,50.25,0.0,50.0,225.0
8480391,50.29,0.0,50.0,225.0
8480918,50.39,0.0,50.0,225.0
8481443,50.37,0.0,50.0,225.0
8481969,50.28,0.0,50.0,225.0
8482495,50.16,0.0,50.0,225.0
8483021,50.03,0.0,50.0,225.0
8483548,49.93,15.14,50.0,225.0
8484073,49.84,36.24,50.0,225.0
8484599,49.71,64.36,50.0,225.0
8485125,49.58,93.66,50.0,225.0
8485653,49.51,100.0,50.0,225.0
8486178,49.41,100.0,50.0,225.0
8486704,49.35,100.0,50.0,225.0
8487230,49.26,100.0,50.0,225.0
8487755,49.33,100.0,50.0,225.0
8488281,49.55,100.0,50.0,225.0
8488806,49.81,43.27,50.0,225.0
8489332,50.04,0.0,50.0,225.0
8489858,50.25,0.0,50.0,225.0
8490383,50.34,0.0,50.0,225.0
8490909,50.34,0.0,50.0,225.0
8491435,50.36,0.0,50.0,225.0
8491961,50.32,0.0,50.0,225.0
8492486,50.22,0.0,50.0,225.0
8493012,50.07,0.0,50.0,225.0
8493544,49.97,6.94,50.0,225.0
8494069,49.84,36.24,50.0,225.0
8494596,49.78,50.3,50.0,225.0
8495121,49.65,78.42,50.0,225.0
8495647,49.55,100.0,50.0,225.0
8496174,49.45,100.0,50.0,225.0
8496699,49.37,100.0,50.0,225.0
8497226,49.29,100.0,50.0,225.0
8497751,49.38,100.0,50.0,225.0
8498277,49.53,100.0,50.0,225.0
8498803,49.74,58.5,50.0,225.0
8499329,50.0,1.08,50.0,225.0
8499854,50.13,0.0,50.0,225.0
8500380,50.23,0.0,50.0,225.0
8500906,50.26,0.0,50.0,225.0
8501434,50.27,0.0,50.0,225.0
8501960,50.26,0.0,50.0,225.0
8502485,50.11,0.0,50.0,225.0
8503012,50.03,0.0,50.0,225.0
8503538,49.89,24.52,50.0,225.0
8504064,49.77,51.47,50.0,225.0
8504590,49.65,79.6,50.0,225.0
8505115,49.59,92.49,50.0,225.0
8505641,49.51,100.0,50.0,225.0
8506167,49.44,100.0,50.0,225.0
8506693,49.36,100.0,50.0,225.0
8507219,49.38,100.0,50.0,225.0
8507744,49.6,90.14,50.0,225.0
8508270,49.73,60.85,50.0,225.0
8508796,49.92,18.66,50.0,225.0
8509324,50.06,0.0,50.0,225.0
8509850,50.14,0.0,50.0,225.0
8510376,50.18,0.0,50.0,225.0
8510902,50.1,0.0,50.0,225.0
8511428,50.02,0.0,50.0,225.0
8511954,49.95,10.46,50.0,225.0
8512481,49.82,39.75,50.0,225.0
8513006,49.69,69.05,50.0,225.0
8513532,49.57,97.18,50.0,225.0
8514058,49.52,100.0,50.0,225.0
8514584,49.39,100.0,50.0,225.0
8515111,49.35,100.0,50.0,225.0
8515636,49.33,100.0,50.0,225.0
8516162,49.51,100.0,50.0,225.0
8516689,49.64,80.77,50.0,225.0
8517217,49.85,33.89,50.0,225.0
8517744,50.11,0.0,50.0,225.0
8518269,50.21,0.0,50.0,225.0
8518795,50.29,0.0,50.0,225.0
8519321,50.29,0.0,50.0,225.0
8519847,50.25,0.0,50.0,225.0
8520373,50.13,0.0,50.0,225.0
8520899,49.99,2.25,50.0,225.0
8521426,49.89,25.69,50.0,225.0
8521951,49.76,54.99,50.0,225.0
8522477,49.69,69.05,50.0,225.0
8523003,49.54,100.0,50.0,225.0
8523530,49.49,100.0,50.0,225.0
8524056,49.37,100.0,50.0,225.0
8524581,49.27,100.0,50.0,225.0
8525108,49.32,100.0,50.0,225.0
8525636,49.47,100.0,50.0,225.0
8526162,49.61,86.63,50.0,225.0
8526688,49.86,31.55,50.0,225.0
8527214,50.11,0.0,50.0,225.0
8527740,50.28,0.0,50.0,225.0
8528266,50.36,0.0,50.0,225.0
8528792,50.36,0.0,50.0,225.0
8529318,50.3,0.0,50.0,225.0
8529844,50.23,0.0,50.0,225.0
8530370,50.11,0.0,50.0,225.0
8530896,50.0,0.0,50.0,225.0
8531423,49.86,30.38,50.0,225.0
8531948,49.72,62.02,50.0,225.0
8532475,49.62,85.46,50.0,225.0
8533001,49.56,99.52,50.0,225.0
8533529,49.47,100.0,50.0,225.0
8534055,49.38,100.0,50.0,225.0
8534581,49.29,100.0,50.0,225.0
8535107,49.36,100.0,50.0,225.0
8535633,49.6,90.14,50.0,225.0
8536159,49.79,47.96,50.0,225.0
8536684,49.88,26.86,50.0,225.0
8537210,50.05,0.0,50.0,225.0
8537736,50.15,0.0,50.0,225.0
8538262,50.21,0.0,50.0,225.0
8538788,50.16,0.0,50.0,225.0
8539314,50.08,0.0,50.0,225.0
8539840,49.93,16.32,50.0,225.0
8540365,49.88,28.03,50.0,225.0
8540891,49.72,63.19,50.0,225.0
8541420,49.6,88.97,50.0,225.0
8541946,49.51,100.0,50.0,225.0
8542471,49.4,100.0,50.0,225.0
8542998,49.32,100.0,50.0,225.0
8543524,49.31,100.0,50.0,225.0
8544051,49.31,100.0,50.0,225.0
8544577,49.6,88.97,50.0,225.0
8545103,49.79,46.78,50.0,225.0
8545629,49.98,3.43,50.0,225.0
8546155,50.1,0.0,50.0,225.0
8546682,50.17,0.0,50.0,225.0
8547207,50.19,0.0,50.0,225.0
8547733,50.15,0.0,50.0,225.0
8548259,50.05,0.0,50.0,225.0
8548785,49.93,16.32,50.0,225.0
8549313,49.81,42.1,50.0,225.0
8549839,49.65,79.6,50.0,225.0
8550365,49.53,100.0,50.0,225.0
8550891,49.52,100.0,50.0,225.0
8551417,49.41,100.0,50.0,225.0
8551943,49.36,100.0,50.0,225.0
8552469,49.35,100.0,50.0,225.0
8552995,49.52,100.0,50.0,225.0
8553521,49.74,58.5,50.0,225.0
8554047,49.82,39.75,50.0,225.0
8554572,50.03,0.0,50.0,225.0
8555099,50.18,0.0,50.0,225.0
8555624,50.26,0.0,50.0,225.0
8556151,50.29,0.0,50.0,225.0
8556677,50.21,0.0,50.0,225.0
8557209,50.08,0.0,50.0,225.0
8557735,50.01,0.0,50.0,225.0
8558261,49.89,24.52,50.0,225.0
8558787,49.76,54.99,50.0,225.0
8559313,49.64,81.94,50.0,225.0
8559839,49.51,100.0,50.0,225.0
8560365,49.41,100.0,50.0,225.0
8560890,49.37,100.0,50.0,225.0
8561417,49.35,100.0,50.0,225.0
8561943,49.25,100.0,50.0,225.0
8562469,49.43,100.0,50.0,225.0
8562995,49.66,77.25,50.0,225.0
8563521,49.87,29.21,50.0,225.0
8564046,50.13,0.0,50.0,225.0
8564572,50.17,0.0,50.0,225.0
8565100,50.27,0.0,50.0,225.0
8565626,50.29,0.0,50.0,225.0
8566152,50.2,0.0,50.0,225.0
8566678,50.05,0.0,50.0,225.0
8567204,49.92,17.49,50.0,225.0
8567730,49.81,43.27,50.0,225.0
8568256,49.71,64.36,50.0,225.0
8568782,49.6,88.97,50.0,225.0
8569308,49.5,100.0,50.0,225.0
8569834,49.42,100.0,50.0,225.0
8570360,49.38,100.0,50.0,225.0
8570886,49.39,100.0,50.0,225.0
8571412,49.57,97.18,50.0,225.0
8571938,49.67,73.74,50.0,225.0
8572463,49.92,18.66,50.0,225.0
8572992,50.14,0.0,50.0,225.0
8573518,50.34,0.0,50.0,225.0
8574044,50.38,0.0,50.0,225.0
8574570,50.31,0.0,50.0,225.0
8575097,50.29,0.0,50.0,225.0
8575623,50.12,0.0,50.0,225.0
8576149,50.0,0.0,50.0,225.0
8576675,49.84,36.24,50.0,225.0
8577201,49.71,65.53,50.0,225.0
8577727,49.6,88.97,50.0,225.0
8578253,49.5,100.0,50.0,225.0
8578779,49.46,100.0,50.0,225.0
8579306,49.34,100.0,50.0,225.0
8579831,49.33,100.0,50.0,225.0
8580358,49.34,100.0,50.0,225.0
8580886,49.62,85.46,50.0,225.0
8581413,49.93,15.14,50.0,225.0
8581938,50.07,0.0,50.0,225.0
8582464,50.16,0.0,50.0,225.0
8582990,50.24,0.0,50.0,225.0
8583516,50.27,0.0,50.0,225.0
8584042,50.18,0.0,50.0,225.0
8584568,50.09,0.0,50.0,225.0
8585094,49.94,13.97,50.0,225.0
8585620,49.86,31.55,50.0,225.0
8586146,49.77,52.64,50.0,225.0
8586672,49.62,85.46,50.0,225.0
8587198,49.54,100.0,50.0,225.0
8587724,49.46,100.0,50.0,225.0
8588250,49.37,100.0,50.0,225.0
8588778,49.29,100.0,50.0,225.0
8589304,49.32,100.0,50.0,225.0
8589831,49.46,100.0,50.0,225.0
8590357,49.66,76.08,50.0,225.0
8590884,49.95,11.63,50.0,225.0
8591410,50.25,0.0,50.0,225.0
8591936,50.35,0.0,50.0,225.0
8592462,50.39,0.0,50.0,225.0
8592988,50.39,0.0,50.0,225.0
8593514,50.28,0.0,50.0,225.0
8594041,50.2,0.0,50.0,225.0
8594567,50.06,0.0,50.0,225.0
8595093,49.97,5.77,50.0,225.0
8595619,49.84,36.24,50.0,225.0
8596145,49.73,60.85,50.0,225.0
8596671,49.66,77.25,50.0,225.0
8597200,49.53,100.0,50.0,225.0
8597726,49.5,100.0,50.0,225.0
8598252,49.42,100.0,50.0,225.0
8598778,49.26,100.0,50.0,225.0
8599304,49.36,100.0,50.0,225.0
8599830,49.42,100.0,50.0,225.0
8600356,49.69,69.05,50.0,225.0
8600883,49.9,22.18,50.0,225.0
8601409,50.2,0.0,50.0,225.0
8601935,50.27,0.0,50.0,225.0
8602462,50.42,0.0,50.0,225.0
8602988,50.38,0.0,50.0,225.0
8603514,50.32,0.0,50.0,225.0
8604041,50.26,0.0,50.0,225.0
8604567,50.08,0.0,50.0,225.0
8605095,49.96,9.28,50.0,225.0
8605621,49.87,29.21,50.0,225.0
8606147,49.72,62.02,50.0,225.0
8606674,49.61,87.8,50.0,225.0
8607201,49.53,100.0,50.0,225.0
8607727,49.47,100.0,50.0,225.0
8608253,49.39,100.0,50.0,225.0
8608779,49.24,100.0,50.0,225.0
8609306,49.29,100.0,50.0,225.0
8609832,49.51,100.0,50.0,225.0
8610358,49.66,77.25,50.0,225.0
8610884,49.96,9.28,50.0,225.0
8611410,50.16,0.0,50.0,225.0
8611936,50.28,0.0,50.0,225.0
8612462,50.33,0.0,50.0,225.0
8612990,50.29,0.0,50.0,225.0
8613516,50.2,0.0,50.0,225.0
8614042,50.17,0.0,50.0,225.0
8614568,50.03,0.0,50.0,225.0
8615094,49.92,17.49,50.0,225.0
8615621,49.8,45.61,50.0,225.0
8616147,49.65,79.6,50.0,225.0
8616672,49.54,100.0,50.0,225.0
8617198,49.45,100.0,50.0,225.0
8617724,49.43,100.0,50.0,225.0
8618250,49.34,100.0,50.0,225.0
8618776,49.17,100.0,50.0,225.0
8619302,49.37,100.0,50.0,225.0
8619828,49.64,80.77,50.0,225.0
8620354,49.89,25.69,50.0,225.0
8620886,50.04,0.0,50.0,225.0
8621413,50.1,0.0,50.0,225.0
8621939,50.2,0.0,50.0,225.0
8622466,50.17,0.0,50.0,225.0
8622992,50.11,0.0,50.0,225.0
8623518,50.02,0.0,50.0,225.0
8624044,49.88,28.03,50.0,225.0
8624570,49.84,36.24,50.0,225.0
8625096,49.69,70.22,50.0,225.0
8625622,49.59,91.32,50.0,225.0
8626149,49.48,100.0,50.0,225.0
8626675,49.41,100.0,50.0,225.0
8627201,49.31,100.0,50.0,225.0
8627727,49.25,100.0,50.0,225.0
8628253,49.32,100.0,50.0,225.0
8628781,49.54,100.0,50.0,225.0
8629307,49.81,43.27,50.0,225.0
8629833,50.05,0.0,50.0,225.0
8630359,50.28,0.0,50.0,225.0
8630885,50.4,0.0,50.0,225.0
8631411,50.4,0.0,50.0,225.0
8631937,50.43,0.0,50.0,225.0
8632463,50.34,0.0,50.0,225.0
8632988,50.26,0.0,50.0,225.0
8633514,50.13,0.0,50.0,225.0
8634040,49.98,3.43,50.0,225.0
8634566,49.88,28.03,50.0,225.0
8635092,49.82,39.75,50.0,225.0
8635618,49.69,70.22,50.0,225.0
8636144,49.54,100.0,50.0,225.0
8636673,49.49,100.0,50.0,225.0
8637198,49.4,100.0,50.0,225.0
8637725,49.35,100.0,50.0,225.0
8638251,49.29,100.0,50.0,225.0
8638778,49.4,100.0,50.0,225.0
8639304,49.57,97.18,50.0,225.0
8639830,49.79,46.78,50.0,225.0
8640355,50.0,0.0,50.0,225.0
8640881,50.24,0.0,50.0,225.0
8641407,50.4,0.0,50.0,225.0
8641933,50.42,0.0,50.0,225.0
8642459,50.38,0.0,50.0,225.0
8642985,50.31,0.0,50.0,225.0
8643511,50.2,0.0,50.0,225.0
8644036,50.06,0.0,50.0,225.0
8644565,49.9,23.35,50.0,225.0
8645091,49.81,42.1,50.0,225.0
8645617,49.71,65.53,50.0,225.0
8646143,49.6,90.14,50.0,225.0
8646669,49.52,100.0,50.0,225.0
8647195,49.43,100.0,50.0,225.0
8647721,49.38,100.0,50.0,225.0
8648247,49.3,100.0,50.0,225.0
8648773,49.48,100.0,50.0,225.0
8649299,49.6,88.97,50.0,225.0
8649825,49.82,39.75,50.0,225.0
8650351,50.09,0.0,50.0,225.0
8650877,50.32,0.0,50.0,225.0
8651403,50.38,0.0,50.0,225.0
8651930,50.38,0.0,50.0,225.0
8652458,50.32,0.0,50.0,225.0
8652984,50.25,0.0,50.0,225.0
8653510,50.14,0.0,50.0,225.0
8654036,50.0,0.0,50.0,225.0
8654563,49.85,32.72,50.0,225.0
8655089,49.73,60.85,50.0,225.0
8655615,49.6,88.97,50.0,225.0
8656140,49.57,96.0,50.0,225.0
8656667,49.51,100.0,50.0,225.0
8657193,49.42,100.0,50.0,225.0
8657719,49.33,100.0,50.0,225.0
8658244,49.4,100.0,50.0,225.0
8658771,49.64,80.77,50.0,225.0
8659297,49.88,28.03,50.0,225.0
8659822,49.94,12.8,50.0,225.0
8660351,50.09,0.0,50.0,225.0
8660877,50.19,0.0,50.0,225.0
8661403,50.19,0.0,50.0,225.0
8661929,50.11,0.0,50.0,225.0
8662455,50.01,0.0,50.0,225.0
8662981,49.87,29.21,50.0,225.0
8663507,49.81,43.27,50.0,225.0
8664033,49.65,79.6,50.0,225.0
8664559,49.55,100.0,50.0,225.0
8665085,49.46,100.0,50.0,225.0
8665611,49.35,100.0,50.0,225.0
8666137,49.29,100.0,50.0,225.0
8666663,49.24,100.0,50.0,225.0
8667189,49.45,100.0,50.0,225.0
8667715,49.64,81.94,50.0,225.0
8668244,49.83,38.58,50.0,225.0
8668770,50.08,0.0,50.0,225.0
8669297,50.23,0.0,50.0,225.0
8669823,50.32,0.0,50.0,225.0
8670349,50.31,0.0,50.0,225.0
8670875,50.28,0.0,50.0,225.0
8671401,50.17,0.0,50.0,225.0
8671927,50.05,0.0,50.0,225.0
8672453,49.92,18.66,50.0,225.0
8672979,49.78,49.13,50.0,225.0
8673505,49.66,77.25,50.0,225.0
8674031,49.59,91.32,50.0,225.0
8674557,49.52,100.0,50.0,225.0
8675083,49.45,100.0,50.0,225.0
8675609,49.39,100.0,50.0,225.0
8676137,49.32,100.0,50.0,225.0
8676663,49.45,100.0,50.0,225.0
8677189,49.55,100.0,50.0,225.0
8677715,49.82,40.93,50.0,225.0
8678241,50.07,0.0,50.0,225.0
8678767,50.31,0.0,50.0,225.0
8679294,50.44,0.0,50.0,225.0
8679820,50.53,0.0,50.0,225.0
8680346,50.46,0.0,50.0,225.0
8680872,50.41,0.0,50.0,225.0
8681398,50.31,0.0,50.0,225.0
8681924,50.2,0.0,50.0,225.0
8682450,50.06,0.0,50.0,225.0
8682976,49.96,9.28,50.0,225.0
8683502,49.8,44.44,50.0,225.0
8684028,49.68,71.39,50.0,225.0
8684560,49.64,81.94,50.0,225.0
8685086,49.51,100.0,50.0,225.0
8685612,49.44,100.0,50.0,225.0
8686138,49.36,100.0,50.0,225.0
8686664,49.27,100.0,50.0,225.0
8687189,49.39,100.0,50.0,225.0
8687716,49.56,99.52,50.0,225.0
8688242,49.78,49.13,50.0,225.0
8688767,49.93,16.32,50.0,225.0
8689294,50.15,0.0,50.0,225.0
8689820,50.3,0.0,50.0,225.0
8690346,50.39,0.0,50.0,225.0
8690871,50.38,0.0,50.0,225.0
8691397,50.34,0.0,50.0,225.0
8691923,50.26,0.0,50.0,225.0
8692451,50.16,0.0,50.0,225.0
8692977,50.01,0.0,50.0,225.0
8693503,49.91,21.0,50.0,225.0
8694030,49.81,43.27,50.0,225.0
8694555,49.65,78.42,50.0,225.0
8695081,49.61,86.63,50.0,225.0
8695607,49.53,100.0,50.0,225.0
8696133,49.42,100.0,50.0,225.0
8696659,49.35,100.0,50.0,225.0
8697185,49.27,100.0,50.0,225.0
8697710,49.44,100.0,50.0,225.0
8698236,49.6,90.14,50.0,225.0
8698763,49.79,47.96,50.0,225.0
8699288,49.96,9.28,50.0,225.0
8699815,50.13,0.0,50.0,225.0
8700343,50.16,0.0,50.0,225.0
8700869,50.21,0.0,50.0,225.0
8701395,50.18,0.0,50.0,225.0
8701921,50.14,0.0,50.0,225.0
8702447,50.06,0.0,50.0,225.0
8702972,49.93,15.14,50.0,225.0
8703498,49.83,37.41,50.0,225.0
8704024,49.68,72.57,50.0,225.0
8704550,49.56,98.35,50.0,225.0
8705076,49.52,100.0,50.0,225.0
8705602,49.48,100.0,50.0,225.0
8706127,49.36,100.0,50.0,225.0
8706653,49.25,100.0,50.0,225.0
8707179,49.45,100.0,50.0,225.0
8707705,49.73,59.68,50.0,225.0
8708233,49.89,24.52,50.0,225.0
8708759,49.93,15.14,50.0,225.0
8709285,50.11,0.0,50.0,225.0
8709810,50.16,0.0,50.0,225.0
8710336,50.16,0.0,50.0,225.0
8710862,50.11,0.0,50.0,225.0
8711387,50.01,0.0,50.0,225.0
8711914,49.87,29.21,50.0,225.0
8712439,49.77,52.64,50.0,225.0
8712965,49.68,71.39,50.0,225.0
8713491,49.56,98.35,50.0,225.0
8714017,49.51,100.0,50.0,225.0
8714543,49.42,100.0,50.0,225.0
8715069,49.36,100.0,50.0,225.0
8715595,49.39,100.0,50.0,225.0
8716122,49.49,100.0,50.0,225.0
8716649,49.73,59.68,50.0,225.0
8717175,49.97,5.77,50.0,225.0
8717701,50.28,0.0,50.0,225.0
8718227,50.38,0.0,50.0,225.0
8718752,50.46,0.0,50.0,225.0
8719278,50.43,0.0,50.0,225.0
8719804,50.36,0.0,50.0,225.0
8720330,50.26,0.0,50.0,225.0
